"","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV270","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV271","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV272","Eukaryota",NA,NA,NA,NA,NA
"ASV273","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Lawsonella"
"ASV274","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"ASV275","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"ASV276","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV277",NA,NA,NA,NA,NA,NA
"ASV278","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"ASV279","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV280","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV281","Eukaryota",NA,NA,NA,NA,NA
"ASV282","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV283","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Dorea"
"ASV284","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV285","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV286","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV287","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV288","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV289","Eukaryota",NA,NA,NA,NA,NA
"ASV290","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV291","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV292","Eukaryota",NA,NA,NA,NA,NA
"ASV293","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium"
"ASV294","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV295","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum"
"ASV296","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Morganella"
"ASV297",NA,NA,NA,NA,NA,NA
"ASV298","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"ASV299","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium"
"ASV300","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV301","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV302","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium"
"ASV303","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV304","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"ASV305","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV306","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group"
"ASV307","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"ASV308","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"ASV309","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA
"ASV310","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae",NA
"ASV311","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV312","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV313","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"ASV314",NA,NA,NA,NA,NA,NA
"ASV315","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"ASV316","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV317","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"ASV318","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"ASV319","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV320","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV321",NA,NA,NA,NA,NA,NA
"ASV322","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"ASV323","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Anaerococcus"
"ASV324","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"ASV325","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV326","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV327","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Peptoniphilus"
"ASV328","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"ASV329","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV330","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV331","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae",NA
"ASV332","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV333","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"ASV334","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV335","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales",NA,NA
"ASV336","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azonexus"
"ASV337","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV338","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV339","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"ASV340","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV341","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV342","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV343","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV344","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV345","Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Thermovirga"
"ASV346","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"ASV347","Bacteria","Firmicutes","Bacilli","Lactobacillales","Catellicoccaceae","Catellicoccus"
"ASV348","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"ASV349","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV350",NA,NA,NA,NA,NA,NA
"ASV351","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter"
"ASV352","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV353","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV354","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV355","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV356","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"ASV357","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"ASV358","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum"
"ASV359","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV360","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV361","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Antarcticibacterium"
"ASV362","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV363","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV364","Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014",NA,NA
"ASV365","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"ASV366","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV367","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"ASV368","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV369","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV370","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV371","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae_Sedis"
"ASV372","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV373","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_UCG-006"
"ASV374","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"ASV375","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"ASV376","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA
"ASV377","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV378","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV379","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV380","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas"
"ASV381","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"ASV382","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV383","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Streptobacillus"
"ASV384","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV385","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV386","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV387","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"ASV388","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV389","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV390","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"ASV391","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV392","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella"
"ASV393","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV394","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"ASV395","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"ASV396","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus"
"ASV397","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV398","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV399","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae",NA
"ASV400","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae",NA
"ASV401","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lentibacter"
"ASV402","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"ASV403","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV404","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV405","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV406","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA
"ASV407","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium"
"ASV408","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV409","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae",NA
"ASV410","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV411","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV412","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV413","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"ASV414","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV415","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV416","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV417","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Suttonella"
"ASV418","Bacteria",NA,NA,NA,NA,NA
"ASV419","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV420","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II",NA
"ASV421","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia"
"ASV422",NA,NA,NA,NA,NA,NA
"ASV423","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"ASV424","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV425","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium"
"ASV426","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV427","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Subdoligranulum"
"ASV428","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV429","Eukaryota",NA,NA,NA,NA,NA
"ASV430","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV431","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"ASV432","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc"
"ASV433","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium"
"ASV434","Bacteria","Firmicutes","Clostridia","Oscillospirales",NA,NA
"ASV435","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV436","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"ASV437","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group",NA
"ASV438","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV439","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA
"ASV440","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV441","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina"
"ASV442","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter"
"ASV443","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans"
"ASV444","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter"
"ASV445","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV446","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"ASV447","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister"
"ASV448","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV449",NA,NA,NA,NA,NA,NA
"ASV450","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV451","Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella"
"ASV452","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV453","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera"
"ASV454","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Varibaculum"
"ASV455","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast",NA,NA
"ASV456","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira"
"ASV457","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV458",NA,NA,NA,NA,NA,NA
"ASV459","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA
"ASV460","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV461","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","alphaI_cluster"
"ASV462","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV463","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV464","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"ASV465","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae",NA
"ASV466","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group"
"ASV467","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"ASV468","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"ASV469","Eukaryota",NA,NA,NA,NA,NA
"ASV470","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"ASV471","Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus"
"ASV472","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV473","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV474","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Janibacter"
"ASV475","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"ASV476","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"ASV477","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
